",Fracture of the patella,[Knee pain,Leg pain,Knee swelling,Ankle pain,Hip pain,Leg swelling,Leg weakness,Melena,Bones are painful,Back cramps or spasms,Knee weakness,],Fracture of the patella "
",Kidney failure,[Shortness of breath,Nausea,Weakness,Sharp chest pain,Vomiting,Symptoms of the kidneys,Arm swelling,Leg swelling,Muscle cramps, contractures, or spasms,Swollen abdomen,Leg weakness,Lymphedema,],Kidney failure "
",Fracture of the neck,[Hip pain,Low back pain,Leg pain,Groin pain,Side pain,Elbow pain,Lower body pain,Symptoms of bladder,Low self-esteem,Regurgitation,],Fracture of the neck "
",Muscle spasm,[Neck pain,Back pain,Shoulder pain,Leg pain,Headache,Leg cramps or spasms,Low back pain,Muscle cramps, contractures, or spasms,Arm pain,Sharp chest pain,Loss of sensation,Abnormal involuntary movements,],Muscle spasm "
",Hemophilia,[Leg pain,Cough,Headache,Bleeding gums,Frontal headache,Melena,Uterine contractions,Nosebleed,Groin pain,Hemoptysis,Absence of menstruation,Skin on arm or hand looks infected,],Hemophilia "
",Hyperosmotic hyperketotic state,[Weakness,Thirst,Frequent urination,Cough,Sharp abdominal pain,Fainting,Burning chest pain,Mouth ulcer,Neck pain,Pain during intercourse,Mouth dryness,Diminished vision,],Hyperosmotic hyperketotic state "
",Peritonsillar abscess,[Sore throat,Difficulty in swallowing,Swollen or red tonsils,Fever,Ear pain,Throat feels tight,Headache,Chills,Neck swelling,Throat swelling,Swollen lymph nodes,Throat redness,],Peritonsillar abscess "
",Gastroparesis,[Vomiting,Nausea,Sharp abdominal pain,Regurgitation,Sharp chest pain,Diarrhea,Fatigue,Burning abdominal pain,Heartburn,Loss of sensation,Constipation,Upper abdominal pain,],Gastroparesis "
",Itching of unknown cause,[Itching of skin,Skin rash,Allergic reaction,Abnormal appearing skin,Skin dryness, peeling, scaliness, or roughness,Itchy scalp,Vaginal itching,Paresthesia,Skin irritation,Problems during pregnancy,Fluid retention,Sneezing,],Itching of unknown cause "
",Fat embolism,[Pain in eye,Shoulder cramps or spasms,Facial pain,Ankle pain,Wrist pain,Pain during pregnancy,Excessive anger,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Fatigue,Excessive urination at night,],Fat embolism "
",Polycythemia vera,[Fatigue,Skin lesion,Dizziness,Headache,Symptoms of eye,Itching of skin,Joint pain,Regurgitation,Weight gain,Difficulty eating,Spots or clouds in vision,Joint swelling,],Polycythemia vera "
",Thrombocytopenia,[Sharp chest pain,Fatigue,Blood in urine,Nosebleed,Blood in stool,Bleeding gums,Tongue lesions,Eyelid swelling,Mouth pain,Irregular belly button,Lymphedema,Irregular appearing scalp,],Thrombocytopenia "
",Head and neck cancer,[Sore throat,Difficulty in swallowing,Mouth pain,Throat feels tight,Facial pain,Hoarse voice,Neck mass,Plugged feeling in ear,Tongue lesions,Hemoptysis,Tongue pain,Bleeding in mouth,],Head and neck cancer "
",Pseudohypoparathyroidism,[Knee pain,Foot or toe pain,Wrist pain,Low back pain,Hip pain,Leg pain,Joint pain,Ankle pain,Skin lesion,Wrist swelling,Leg swelling,Elbow weakness,],Pseudohypoparathyroidism "
",Goiter,[Fatigue,Weight gain,Neck mass,Difficulty in swallowing,Neck swelling,Lump in throat,Heartburn,Hot flashes,Leg weakness,Feeling hot and cold,Arm weakness,Bones are painful,],Goiter "
",Urge incontinence,[Frequent urination,Involuntary urination,Symptoms of bladder,Retention of urine,Suprapubic pain,Painful urination,Back pain,Blood in urine,Excessive urination at night,Constipation,Vaginal itching,Symptoms of prostate,],Urge incontinence "
",Edward syndrome,[Fever,Suprapubic pain,Knee lump or mass,Excessive growth,Vulvar sore,Shoulder swelling,Wrist weakness,Nailbiting,Itchy eyelid,Cross-eyed,Eye strain,Joint stiffness or tightness,],Edward syndrome "
",Open wound of the arm,[Arm pain,Elbow pain,Redness in or around nose,Elbow lump or mass,Hand or finger weakness,Elbow swelling,Knee weakness,],Open wound of the arm "
",Muscular dystrophy,[Fatigue,Headache,Muscle weakness,Cough,Weakness,Nasal congestion,Loss of sensation,Double vision,Hand or finger pain,Problems with movement,Hip pain,Feeling cold,],Muscular dystrophy "
",Mittelschmerz,[Sharp abdominal pain,Lower abdominal pain,Pelvic pain,Painful menstruation,Vomiting,Side pain,Long menstrual periods,Fever,Diarrhea,Acne or pimples,Burning abdominal pain,Involuntary urination,],Mittelschmerz "
",Corneal abrasion,[Pain in eye,Eye redness,Symptoms of eye,Swollen eye,Diminished vision,Lacrimation,Foreign body sensation in eye,Eye burns or stings,Itchiness of eye,Eyelid swelling,Eyelid lesion or rash,White discharge from eye,],Corneal abrasion "
",Anemia of chronic disease,[Weakness,Diarrhea,Fatigue,Dizziness,Vomiting,Weight gain,Chills,Itching of skin,Feeling ill,Coryza,Low back weakness,Emotional symptoms,],Anemia of chronic disease "
",Dysthymic disorder,[Depression,Anxiety and nervousness,Depressive or psychotic symptoms,Insomnia,Excessive anger,Low self-esteem,Disturbance of memory,Temper problems,Fears and phobias,Slurring words,Loss of sex drive,Antisocial behavior,],Dysthymic disorder "
",Scarlet fever,[Skin rash,Fever,Sore throat,Cough,Coryza,Skin swelling,Groin pain,Penis pain,Throat swelling,Difficulty in swallowing,Sinus congestion,Mouth pain,],Scarlet fever "
",Hypertensive heart disease,[Palpitations,Shortness of breath,Sharp chest pain,Difficulty breathing,Weakness,Fatigue,Chest tightness,Insomnia,Heartburn,Leg swelling,Fluid retention,Recent pregnancy,],Hypertensive heart disease "
",Drug abuse (barbiturates),[Drug abuse,Abusing alcohol,Anxiety and nervousness,Depression,Depressive or psychotic symptoms,Abnormal involuntary movements,Delusions or hallucinations,Slurring words,Excessive anger,Hostile behavior,],Drug abuse (barbiturates) "
",Polycystic ovarian syndrome (PCOS),[Infertility,Unpredictable menstruation,Weight gain,Pelvic pain,Absence of menstruation,Heavy menstrual flow,Intermenstrual bleeding,Long menstrual periods,Painful menstruation,Cramps and spasms,Hot flashes,Acne or pimples,],Polycystic ovarian syndrome (PCOS) "
",Encephalitis,[Headache,Loss of sensation,Seizures,Dizziness,Leg pain,Fatigue,Disturbance of memory,Problems with movement,Paresthesia,Insomnia,Joint pain,Leg weakness,],Encephalitis "
",Cyst of the eyelid,[Mass on eyelid,Skin growth,Eyelid lesion or rash,Pain in eye,Symptoms of eye,Diminished vision,Wrinkles on skin,Itchiness of eye,Abnormal movement of eyelid,Skin rash,Muscle swelling,Elbow cramps or spasms,],Cyst of the eyelid "
",Balanitis,[Penis redness,Penis pain,Diaper rash,Skin rash,Abnormal appearing skin,Fever,Painful urination,Cough,Suprapubic pain,Penile discharge,Skin lesion,Itching of skin,],Balanitis "
",Foreign body in the throat,[Difficulty in swallowing,Vomiting,Sore throat,Cough,Shortness of breath,Difficulty breathing,Infant spitting up,Paresthesia,Coughing up sputum,Throat swelling,Infant feeding problem,Lymphedema,],Foreign body in the throat "
",Drug abuse (cocaine),[Drug abuse,Abusing alcohol,Depressive or psychotic symptoms,Depression,Sharp chest pain,Delusions or hallucinations,Hostile behavior,Excessive anger,Fears and phobias,Nightmares,Hysterical behavior,],Drug abuse (cocaine) "
",Optic neuritis,[Diminished vision,Blindness,Headache,Spots or clouds in vision,Pain in eye,Fatigue,Symptoms of eye,Retention of urine,Eyelid swelling,],Optic neuritis "
",Alcohol withdrawal,[Abusing alcohol,Seizures,Abnormal involuntary movements,Nausea,Depressive or psychotic symptoms,Vomiting,Dizziness,Weakness,Sharp chest pain,Antisocial behavior,Delusions or hallucinations,Fainting,],Alcohol withdrawal "
",Premature atrial contractions (PACs),[Palpitations,Irregular heartbeat,Sharp chest pain,Shortness of breath,Chest tightness,Dizziness,Fatigue,Frequent urination,Fainting,Increased heart rate,Muscle swelling,Pus in urine,],Premature atrial contractions (PACs) "
",Hemiplegia,[Seizures,Headache,Weakness,Focal weakness,Loss of sensation,Problems with movement,Abnormal involuntary movements,Slurring words,Cramps and spasms,Difficulty speaking,Arm weakness,Arm stiffness or tightness,],Hemiplegia "
",Hammer toe,[Foot or toe pain,Loss of sensation,Skin lesion,Foot or toe swelling,Irregular appearing nails,Problems with movement,Skin growth,],Hammer toe "
",Open wound of the cheek,[Facial pain,Wrist pain,Fluid retention,Jaw swelling,],Open wound of the cheek "
",Joint effusion,[Knee pain,Knee swelling,Ankle pain,Ankle swelling,Elbow pain,Wrist pain,Elbow swelling,Leg swelling,Foot or toe swelling,Knee stiffness or tightness,Wrist swelling,Problems with movement,],Joint effusion "
",Open wound of the knee,[Leg pain,Leg swelling,Skin on leg or foot looks infected,],Open wound of the knee "
",Meningioma,[Headache,Disturbance of memory,Weakness,Seizures,Difficulty speaking,Depressive or psychotic symptoms,Facial pain,Diminished hearing,Diminished vision,Focal weakness,Dizziness,Nausea,],Meningioma "
",Brain cancer,[Headache,Seizures,Weakness,Focal weakness,Decreased appetite,Disturbance of memory,Slurring words,Difficulty speaking,Arm weakness,Blindness,Stomach bloating,Leg weakness,],Brain cancer "
",Placental abruption,[Spotting or bleeding during pregnancy,Uterine contractions,Nausea,Lower abdominal pain,Cramps and spasms,Problems during pregnancy,Cross-eyed,Itchy eyelid,Excessive growth,Emotional symptoms,Elbow cramps or spasms,Wrist weakness,],Placental abruption "
",Seasonal allergies (hay fever),[Nasal congestion,Cough,Allergic reaction,Sore throat,Headache,Ear pain,Sneezing,Coryza,Itchiness of eye,Frontal headache,Lacrimation,Painful sinuses,],Seasonal allergies (hay fever) "
",Lung cancer,[Shortness of breath,Cough,Fatigue,Decreased appetite,Hemoptysis,Drainage in throat,Leg weakness,Smoking problems,],Lung cancer "
",Primary kidney disease,[Peripheral edema,Symptoms of the kidneys,Blood in urine,Impotence,Thirst,Swelling of scrotum,Melena,Irregular appearing nails,Leg stiffness or tightness,Leg cramps or spasms,Lack of growth,],Primary kidney disease "
",Uterine cancer,[Vaginal bleeding after menopause,Pelvic pain,Hot flashes,Focal weakness,Heavy menstrual flow,Cramps and spasms,Tongue lesions,Muscle pain,Intermenstrual bleeding,Gum pain,Unpredictable menstruation,Groin mass,],Uterine cancer "
",Dry eye of unknown cause,[Symptoms of eye,Diminished vision,Pain in eye,Lacrimation,Itchiness of eye,Eye redness,Eye burns or stings,Foreign body sensation in eye,Spots or clouds in vision,White discharge from eye,Abnormal movement of eyelid,Double vision,],Dry eye of unknown cause "
",Fibrocystic breast disease,[Lump or mass of breast,Pain or soreness of breast,Bleeding or discharge from nipple,Long menstrual periods,Leg cramps or spasms,Absence of menstruation,Intermenstrual bleeding,Skin irritation,Frequent menstruation,],Fibrocystic breast disease "
",Fungal infection of the hair,[Skin rash,Skin swelling,Skin lesion,Abnormal appearing skin,Itching of skin,Acne or pimples,Irregular appearing scalp,Skin irritation,Skin growth,Itchy scalp,Skin dryness, peeling, scaliness, or roughness,Pelvic pain,],Fungal infection of the hair "
",Tooth abscess,[Toothache,Peripheral edema,Facial pain,Jaw swelling,Gum pain,Mouth pain,Skin swelling,Fluid retention,Pain in gums,Lip swelling,Neck swelling,Symptoms of the face,],Tooth abscess "
",Leptospirosis,[Pain in eye,Shoulder cramps or spasms,Facial pain,Ankle pain,Wrist pain,Pain during pregnancy,Excessive anger,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Fatigue,Excessive urination at night,],Leptospirosis "
",Envenomation from spider or animal bite,[Allergic reaction,Skin rash,Itching of skin,Hand or finger swelling,Abnormal appearing skin,Fluid retention,Foot or toe swelling,Arm swelling,Leg swelling,Peripheral edema,Skin swelling,Paresthesia,],Envenomation from spider or animal bite "
",VACTERL syndrome,[Lower abdominal pain,Regurgitation,Suprapubic pain,Excessive growth,Cross-eyed,Elbow weakness,Wrist weakness,Emotional symptoms,Feeling hot and cold,Bowlegged or knock-kneed,Elbow cramps or spasms,Nailbiting,],VACTERL syndrome "
",Vertebrobasilar insufficiency,[Dizziness,Problems with movement,Weakness,Back pain,Headache,Leg pain,Arm pain,Sweating,Foot or toe weakness,Paresthesia,Vomiting,Sharp chest pain,],Vertebrobasilar insufficiency "
",Rectal disorder,[Rectal bleeding,Blood in stool,Pain of the anus,Sharp abdominal pain,Diarrhea,Constipation,Burning abdominal pain,Melena,Itching of the anus,Heartburn,Changes in stool appearance,Cramps and spasms,],Rectal disorder "
",Atonic bladder,[Symptoms of bladder,Retention of urine,Involuntary urination,Impotence,Frequent urination,Suprapubic pain,Blood in urine,Symptoms of prostate,Emotional symptoms,Elbow cramps or spasms,Wrist weakness,Back weakness,],Atonic bladder "
",Benign paroxysmal positional vertical (BPPV),[Dizziness,Nausea,Vomiting,Headache,Problems with movement,Weakness,Ringing in ear,Fainting,Irregular heartbeat,Diminished hearing,Feeling ill,Frontal headache,],Benign paroxysmal positional vertical (BPPV) "
",Blepharospasm,[Abnormal movement of eyelid,Diminished vision,Eye moves abnormally,Leg weakness,Pain during intercourse,Eyelid lesion or rash,Arm weakness,Headache,Muscle cramps, contractures, or spasms,Cramps and spasms,Blindness,Low back weakness,],Blepharospasm "
",Sarcoidosis,[Cough,Shortness of breath,Fatigue,Sharp chest pain,Headache,Peripheral edema,Pain in eye,Wheezing,Chest tightness,Paresthesia,Muscle pain,Facial pain,],Sarcoidosis "
",Metastatic cancer,[Fatigue,Decreased appetite,Focal weakness,Neck mass,Stomach bloating,Leg cramps or spasms,Unusual color or odor to urine,Vaginal dryness,],Metastatic cancer "
",Trigger finger (finger disorder),[Hand or finger pain,Hand or finger stiffness or tightness,Wrist pain,Hand or finger cramps or spasms,Hand or finger swelling,Paresthesia,Shoulder stiffness or tightness,Bones are painful,Bleeding from ear,Muscle stiffness or tightness,Back stiffness or tightness,Skin on arm or hand looks infected,],Trigger finger (finger disorder) "
",Stye,[Pain in eye,Swollen eye,Eye redness,Eyelid swelling,Symptoms of eye,Mass on eyelid,Itchiness of eye,Eyelid lesion or rash,Abnormal appearing skin,Eye burns or stings,Skin swelling,Lacrimation,],Stye "
",Hemochromatosis,[Ache all over,Abnormal appearing skin,Pain in testicles,Recent weight loss,Joint pain,Disturbance of memory,Too little hair,Drainage in throat,Difficulty speaking,Pelvic pain,Bones are painful,],Hemochromatosis "
",Osteochondroma,[Knee pain,Foot or toe pain,Skin growth,Shoulder pain,Abnormal appearing skin,Skin lesion,Pelvic pain,Hand or finger lump or mass,Itching of skin,Ankle pain,Lower abdominal pain,Lip swelling,],Osteochondroma "
",Cushing syndrome,[Decreased heart rate,Weight gain,Shoulder pain,Nailbiting,Elbow cramps or spasms,Emotional symptoms,Elbow weakness,Muscle swelling,Itching of scrotum,Infrequent menstruation,Low back weakness,Bladder mass,],Cushing syndrome "
",Typhoid fever,[Fever,Shoulder cramps or spasms,Excessive anger,Ankle pain,Wrist pain,Pain during pregnancy,Facial pain,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Pain in eye,Fatigue,],Typhoid fever "
",Vitreous degeneration,[Spots or clouds in vision,Diminished vision,Symptoms of eye,Pain in eye,Lacrimation,Eye redness,Itchiness of eye,Blindness,Foreign body sensation in eye,Bleeding from eye,Double vision,Eye burns or stings,],Vitreous degeneration "
",Atrophic skin condition,[Skin growth,Wrinkles on skin,Abnormal appearing skin,Skin lesion,Skin moles,Skin swelling,Acne or pimples,Itching of skin,Warts,Skin irritation,Lip swelling,Too little hair,],Atrophic skin condition "
",Aspergillosis,[Sharp abdominal pain,Diminished hearing,Vomiting blood,Shortness of breath,Vulvar sore,Loss of sex drive,Knee lump or mass,Nailbiting,Excessive growth,Wrist weakness,Shoulder swelling,Neck cramps or spasms,],Aspergillosis "
",Uterine atony,[Spotting or bleeding during pregnancy,Sharp abdominal pain,Pain during pregnancy,Intermenstrual bleeding,Problems during pregnancy,Lower abdominal pain,Uterine contractions,Blood in urine,Infertility,Back cramps or spasms,],Uterine atony "
",Trichinosis,[Painful urination,Sharp abdominal pain,Skin rash,Nasal congestion,Pelvic pressure,Vulvar sore,Knee lump or mass,Neck cramps or spasms,Excessive growth,Shoulder swelling,Loss of sex drive,Bedwetting,],Trichinosis "
",Whooping cough,[Cough,Fever,Shortness of breath,Vomiting,Sore throat,Sharp abdominal pain,Nasal congestion,Coryza,Headache,Irritable infant,Difficulty in swallowing,Sinus congestion,],Whooping cough "
